Protein.ID	Protein.Name	Gene.Name	Ratio.M.L.TotProt.R1	Normalised.Ratio.M.L.TotProt.R1	Normalised.Ratio.M.L.TotProt.R1..LOG2	Score_R1	Ratio.M.L.TotProt.R2	Normalised.Ratio.M.L.TotProt.R2	Normalised.Ratio.M.L.TotProt.R2.LOG2	Score_R2	Ratio.M.L.TotProt.R3	Normalised.Ratio.M.L.TotProt.R3	Normalised.Ratio.M.L.TotProt.R3.LOG2	Score_R3	EM	HE	HM
Q9BV36-4	Isoform 4 of Melanophilin	MLPH	1.0154	0.858181203515889	-0.220645792369445	24.618	NA	NA	NA	NA	NA	NA	NA	1.4774	NO	NO	NO
Q9BV37	PWP1 homolog (S. cerevisiae)	PWP1	1.3723	1.15982082488168	0.213901947576594	19.246	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BV57	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	ADI1	1.377	1.16379310344828	0.218834601923259	18.25	1.0875	1.02328863796754	0.0332131419842782	30.959	0.99729	1.03591943575947	0.0509118078991764	18.924	NO	YES	YES
Q9BV73-2	Isoform 2 of Centrosome-associated protein CEP250	CEP250	NA	NA	NA	2.6021	1.1167	1.05076452599388	0.071439400753019	10.985	1.0538	1.09461831704252	0.130427903522919	6.1582	NO	NO	NO
Q9BV79	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	MECR	1.4466	1.22261663286004	0.289972099224615	4.1971	1.2003	1.12942836979534	0.175592775540221	5.2754	NA	NA	NA	NA	NO	NO	NO
Q9BV81	ER membrane protein complex subunit 6	EMC6	1.2215	1.03236984448952	0.045959906055551	1.5015	0.88089	0.828877911079746	-0.270768478149627	3.0958	0.96654	1.00397835277498	0.005728163032838	3.387	NO	NO	NO
Q9BVA0	Katanin p80 WD40 repeat-containing subunit B1	KATNB1	1.0957	0.92604800540906	-0.110841111584956	7.3685	0.93963	0.884149611856034	-0.177637578189632	10.551	NA	NA	NA	1.6011	NO	NO	NO
Q9BVA1	Tubulin beta-2B chain	TUBB2B	0.89558	0.756913455037187	-0.401799742003277	40.404	1.1491	1.0812514702423	0.112702094469434	248.82	NA	NA	NA	2.9446	YES	YES	NO
Q9BVC3	Sister chromatid cohesion protein DCC1	DSCC1	1.1636	0.983434753211629	-0.0240987559987614	10.762	1.0829	1.01896024464832	0.0270977649801029	12.097	1.1319	1.17574347415109	0.233573324680707	2.7544	NO	NO	NO
Q9BVC4-5	Isoform 4 of Target of rapamycin complex subunit LST8	MLST8	1.3614	1.15060851926978	0.202397057294426	16.393	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BVC5	Ashwin	C2orf49	1.1867	1.00295807978364	0.00426130749333406	7.4416	1.0583	0.995812749941191	-0.0060536077429195	12.363	0.9462	0.982850494956944	-0.0249561153388923	9.4542	NO	NO	NO
Q9BVG4	Protein PBDC1	PBDC1	1.818	1.53651115618661	0.619658241982402	40.574	1.6512	1.55370501058574	0.635712616896717	60.773	1.6787	1.74372344735175	0.802171248388065	21.98	YES	YES	NO
Q9BVI4	Nucleolar complex protein 4 homolog	NOC4L	1.6962	1.43356997971602	0.519612331453264	54.772	1.8281	1.7201599623618	0.782542731308463	85.339	1.617	1.67963353450156	0.748146497510465	41.211	NO	NO	NO
Q9BVJ6	U3 small nucleolar RNA-associated protein 14 homolog A	UTP14A	2.0015	1.69159905341447	0.758387658175833	71.496	1.7369	1.63434486003293	0.708712435970998	134.04	1.9303	2.00506902390128	1.00365190188022	100.31	YES	NO	NO
Q9BVJ8	HEXA protein (Fragment)	HEXA	0.68248	0.576808654496281	-0.793835283801698	28.688	0.63523	0.597722888732063	-0.742451305632322	39.961	0.53915	0.560033654994754	-0.836414566940173	35.58	NO	NO	NO
Q9BVK8-2	Isoform 2 of Transmembrane protein 147	TMEM147	1.2133	1.02543948613928	0.0362423571296121	1.7922	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BVM2	Protein DPCD	DPCD	0.72319	0.611215348208249	-0.710247323591725	10.942	0.65604	0.617304163726182	-0.69594657249316	22.325	NA	NA	NA	NA	NO	NO	NO
Q9BVQ7	Spermatogenesis-associated protein 5-like protein 1	SPATA5L1	1.175	0.993069641649763	-0.0100332007593434	34.991	1.0211	0.96080922135968	-0.0576780975219587	31.934	1.0506	1.09129436694332	0.126040308304155	20.874	NO	NO	NO
Q9BVS4	Serine/threonine-protein kinase RIO2	RIOK2	1.6461	1.39122718052738	0.476358024091961	36.334	1.3477	1.26812514702423	0.342697127245504	136.68	1.4589	1.51540962491301	0.599707816109295	45.416	NO	NO	NO
Q9BW04	Specifically androgen-regulated gene protein	SARG	17.458	14.7549019607843	3.88312242967557	26.375	9.9851	9.39553046342037	3.23197461724315	24.8	8.6262	8.96033073303487	3.16355198430333	18.503	YES	YES	NO
Q9BW27	Nuclear pore complex protein Nup85	NUP85	1.5988	1.35125084516565	0.434295520321379	42.792	1.3729	1.29183721477299	0.36942428656754	40.053	1.4407	1.49650465872381	0.581596770053707	32.76	NO	NO	NO
Q9BW60-2	Isoform 2 of Elongation of very long chain fatty acids protein 1	ELOVL1	1.96	1.65652467883705	0.728159696790865	4.9326	NA	NA	NA	NA	1.3909	1.44477568530502	0.530845518456716	2.288	NO	NO	NO
Q9BW85	Coiled-coil domain-containing protein 94	CCDC94	0.74474	0.629428668018932	-0.667885205626852	1.6825	0.63609	0.598532110091743	-0.740499447839767	15.757	0.82289	0.854764155353118	-0.226401685226767	45.276	NO	NO	NO
Q9BW92	Threonine--tRNA ligase, mitochondrial	TARS2	1.7306	1.46264367816092	0.548578350226967	37.396	1.2913	1.21505528111033	0.281021953312065	28.492	1.1485	1.19298646529069	0.254577675414728	24.53	NO	NO	NO
Q9BWF3	RNA-binding protein 4	RBM4	0.87447	0.73907200811359	-0.436213161250173	47.355	0.80476	0.757243001646671	-0.401171755027885	36.518	0.86953	0.903210728048945	-0.146865472803138	46.387	YES	NO	NO
Q9BWG6-2	Isoform 2 of Sodium channel modifier 1	SCNM1	NA	NA	NA	1.9882	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BWH2	FUN14 domain-containing protein 2	FUNDC2	NA	NA	NA	2.1298	NA	NA	NA	2.4011	NA	NA	NA	1.8748	NO	NO	NO
Q9BWH6	RNA polymerase II-associated protein 1	RPAP1	1.5513	1.31110547667343	0.390783753105477	15.877	NA	NA	NA	NA	1.1227	1.1661871176159	0.221799291109586	22.826	NO	NO	NO
Q9BWJ5	Splicing factor 3B subunit 5	SF3B5	1.0242	0.865618661257606	-0.208196493350174	15.093	0.86687	0.815685721006822	-0.29391469769253	12.651	0.82351	0.855408170684838	-0.225315107277747	7.9079	NO	NO	NO
Q9BWS9-3	Isoform 3 of Chitinase domain-containing protein 1	CHID1	1.8312	1.54766734279919	0.630095410456619	13.449	1.4912	1.40315219948247	0.488671506127743	17.169	1.2875	1.33737054772465	0.419399250994747	12.705	NO	NO	NO
Q9BWT3-2	Isoform 2 of Poly(A) polymerase gamma	PAPOLG	NA	NA	NA	5.3755	0.95404	0.897708774406022	-0.155680598543661	10.628	NA	NA	NA	NA	NO	NO	NO
Q9BWT6	Meiotic nuclear division protein 1 homolog	MND1	NA	NA	NA	1.7973	NA	NA	NA	NA	NA	NA	NA	2.3145	NO	NO	NO
Q9BX63	Fanconi anemia group J protein	BRIP1	NA	NA	NA	6.1178	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BX67-2	Isoform 2 of Junctional adhesion molecule C	JAM3	0.13932	0.117748478701826	-3.08621967439971	45.102	0.076184	0.0716857210068219	-3.80217041093372	11.119	0.086959	0.0903273052113305	-3.46869402113536	16.927	NO	NO	NO
Q9BX95	Sphingosine-1-phosphate phosphatase 1	SGPP1	1.0714	0.905510480054091	-0.143196756379428	47.21	NA	NA	NA	32.794	1.0621	1.10323981261231	0.141746425436217	23.105	NO	NO	NO
Q9BXB5	Oxysterol-binding protein-related protein 10	OSBPL10	3.4413	2.90846855983773	1.54025970890667	14.695	2.7378	2.57614678899083	1.36521480064027	27.555	NA	NA	NA	NA	NO	NO	NO
Q9BXK5	Bcl-2-like protein 13	BCL2L13	1.9162	1.61950642325896	0.695554190137094	13.904	1.3958	1.31338508586215	0.393289977929263	28.479	1.1012	1.1438543278869	0.193903333745002	24.629	NO	NO	NO
Q9BXP5-4	Isoform 4 of Serrate RNA effector molecule homolog	SRRT	1.0494	0.886916835699797	-0.173129262456259	83.793	0.89945	0.846342037167725	-0.240687268893502	70.02	0.8838	0.918033468022561	-0.123381345093553	83.864	NO	NO	NO
Q9BXS6-4	Isoform 4 of Nucleolar and spindle-associated protein 1	NUSAP1	0.7016	0.592968221771467	-0.753973304654335	10.847	0.60445	0.568760291696072	-0.814107348940008	10.153	0.60947	0.633077458424655	-0.659546067511021	7.3319	NO	NO	NO
Q9BXV9	EKC/KEOPS complex subunit GON7	GON7	0.83617	0.70670216362407	-0.500825768954033	10.416	0.80023	0.75298047518231	-0.40931563865265	19.691	0.68033	0.706682178433796	-0.500866568238479	33.478	NO	NO	NO
Q9BXW7-2	Isoform 1 of Haloacid dehalogenase-like hydrolase domain-containing 5	HDHD5	1.5528	1.31237322515213	0.392178065614596	27.189	1.5102	1.42103034580099	0.506937363355599	56.056	1.2467	1.29499018395986	0.372941162308664	29.52	NO	NO	NO
Q9BXY0	Protein MAK16 homolog	MAK16	1.2826	1.08400946585531	0.116377354738726	27.596	1.3962	1.31376146788991	0.393703357599968	57.02	1.0866	1.12868880555931	0.174647770820765	32.216	NO	NO	NO
Q9BY43	Charged multivesicular body protein 4a	CHMP4A	1.3674	1.15567951318458	0.208741372887385	3.6431	1.1926	1.122183015761	0.166307982897634	5.1877	1.0891	1.13128564157431	0.17796324555495	5.0024	NO	NO	NO
Q9BY44	Eukaryotic translation initiation factor 2A	EIF2A	0.98271	0.830552738336714	-0.267856315716975	99.218	0.96193	0.905132909903552	-0.143798441498305	145.16	0.90639	0.941498478254095	-0.0869693318769025	80.907	NO	NO	NO
Q9BY76	Angiopoietin-related protein 4	ANGPTL4	1.1984	1.01284651791751	0.0184155713596831	18.536	1.5946	1.50044695365796	0.585392315239179	18.454	1.8468	1.9183347010003	0.939854456198808	15.414	NO	NO	NO
Q9BY77	Polymerase delta-interacting protein 3	POLDIP3	1.028	0.868830290736984	-0.202853693017827	26.339	0.8225	0.773935544577746	-0.369714675016571	79.373	NA	NA	NA	2.0632	YES	YES	YES
Q9BY89	Uncharacterized protein KIAA1671	KIAA1671	4.2753	3.61333671399594	1.853331700654	24.808	2.4153	2.2726887791108	1.18440013572867	19.45	NA	NA	NA	13.641	NO	NO	NO
Q9BYB4-2	Isoform 2 of Guanine nucleotide-binding protein subunit beta-like protein 1	GNB1L	1.4768	1.24814063556457	0.319780500546706	4.4454	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BYC9	39S ribosomal protein L20, mitochondrial	MRPL20	1.6084	1.35936443542934	0.442932283701293	4.9057	0.70728	0.665518701482004	-0.587448887568743	2.1332	1.0253	1.06501438647152	0.0908729188557501	1.6321	NO	NO	NO
Q9BYD1	39S ribosomal protein L13, mitochondrial	MRPL13	1.2635	1.06786680189317	0.0947317067330696	16.135	1.1535	1.08539167254764	0.118215745043808	16.181	1.1049	1.1476976451891	0.198742621770335	15.143	NO	YES	NO
Q9BYD2	39S ribosomal protein L9, mitochondrial	MRPL9	1.2513	1.05755578093306	0.0807337605113141	81.012	1.2204	1.14834156669019	0.199551826052119	83.738	1.0866	1.12868880555931	0.174647770820765	21.199	NO	NO	NO
Q9BYE7-3	Isoform 3 of Polycomb group RING finger protein 6	PCGF6	NA	NA	NA	3.7126	NA	NA	NA	1.8036	NA	NA	NA	NA	NO	NO	NO
Q9BYG3	MKI67 FHA domain-interacting nucleolar phosphoprotein	NIFK	1.0492	0.886747802569303	-0.173404244834084	77.8	1.0679	1.00484591860739	0.0069742979185097	91.971	1.0621	1.10323981261231	0.141746425436217	67.634	NO	NO	NO
Q9BYG5-2	Isoform 2 of Partitioning defective 6 homolog beta	PARD6B	NA	NA	NA	0.98095	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BYK8	Helicase with zinc finger domain 2	HELZ2	1.3094	1.10665990534145	0.146211926489451	9.1437	1.5294	1.43909668313338	0.525163520216821	12.034	1.0544	1.09524155768612	0.131249094157493	6.5288	NO	NO	NO
Q9BYL1	Sterile alpha motif domain-containing protein 10	SAMD10	NA	NA	NA	1.1199	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BYN0	Sulfiredoxin-1	SRXN1	1.5644	1.32217714672076	0.402915483633878	3.6829	1.3747	1.29353093389791	0.371314555489585	4.2718	1.3006	1.35097796844325	0.434004147589698	8.1844	NO	NO	NO
Q9BYN8	28S ribosomal protein S26, mitochondrial	MRPS26	1.7185	1.45241717376606	0.538455894160592	13.764	1.4758	1.38866149141379	0.473694962042728	10.798	1.4771	1.5343145911022	0.617594318884491	6.1221	NO	NO	NO
Q9BYV8	Centrosomal protein of 41 kDa	CEP41	1.2646	1.06879648411089	0.095987167074928	10.757	1.1556	1.08736767819337	0.120839850038079	21.233	NA	NA	NA	NA	NO	NO	NO
Q9BYW2	Histone-lysine N-methyltransferase SETD2	SETD2	1.372	1.15956727518594	0.213586523961107	18.208	1.2711	1.19604798870854	0.258275275558509	18.103	0.99982	1.03854743380665	0.0545671102170661	20.449	NO	NO	NO
Q9BYX2-2	Isoform 2 of TBC1 domain family member 2A	TBC1D2	1.7612	1.48850574712644	0.573864791837825	32.709	1.58	1.48670900964479	0.572122299425291	51.151	1.2159	1.26299716425507	0.336851399917438	50.52	NO	NO	NO
Q9BZ23-3	Isoform 2 of Pantothenate kinase 2, mitochondrial	PANK2	2.1874	1.84871534820825	0.886523106114535	19.68	1.3154	1.23773229828276	0.30769931640789	24.164	1.2036	1.25022073106127	0.322182830482778	21.424	NO	NO	NO
Q9BZ71-2	Isoform 2 of Membrane-associated phosphatidylinositol transfer protein 3	PITPNM3	NA	NA	NA	0.78625	NA	NA	NA	2.1339	NA	NA	NA	NA	NO	NO	NO
Q9BZ95-3	Isoform 3 of Histone-lysine N-methyltransferase NSD3	NSD3	1.3759	1.16286342123056	0.217681661657039	14.871	1.4209	1.33700305810398	0.41900276528646	19.889	1.1666	1.21178755803928	0.277136797963206	13.458	NO	NO	NO
Q9BZE1	39S ribosomal protein L37, mitochondrial	MRPL37	1.2918	1.09178498985801	0.126688767789322	51.324	1.1503	1.08238061632557	0.114207908339345	45.923	1.0355	1.07560947741272	0.105154372257315	32.153	NO	NO	NO
Q9BZE2	tRNA pseudouridine(38/39) synthase	PUS3	NA	NA	NA	1.895	0.71175	0.669724770642202	-0.578359765896909	7.367	0.65492	0.680287937177343	-0.55578258732789	3.6658	NO	NO	NO
Q9BZF3-2	Isoform 2 of Oxysterol-binding protein-related protein 6	OSBPL6	1.2165	1.02814401622718	0.0400423627267237	18.438	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BZH6	WD repeat-containing protein 11	WDR11	1.3857	1.17114604462475	0.227920994471125	67.015	1.2363	1.16330275229358	0.218226610475119	61.837	NA	NA	NA	NA	NO	NO	NO
Q9BZJ0-2	Isoform 2 of Crooked neck-like protein 1	CRNKL1	1.6709	1.41218728870859	0.497931436040313	41.175	1.52	1.43025170548106	0.516269064691773	42.599	1.5009	1.55903646996499	0.6406546768633	26.331	NO	NO	NO
Q9BZK7	F-box-like/WD repeat-containing protein TBL1XR1	TBL1XR1	1.4169	1.19751521298174	0.260043983772654	73.168	1.2303	1.15765702187721	0.211207890521836	120.09	1.1212	1.1646290160069	0.219870468181935	89.156	NO	NO	NO
Q9BZL4-5	Isoform 5 of Protein phosphatase 1 regulatory subunit 12C	PPP1R12C	0.62546	0.528617308992563	-0.919704429671605	28.762	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BZL6	Serine/threonine-protein kinase D2	PRKD2	1.3929	1.17723123732252	0.23539772918875	9.9924	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9BZQ6-2	Isoform 2 of ER degradation-enhancing alpha-mannosidase-like protein 3	EDEM3	1.4931	1.2619168356998	0.335616835299108	4.171	1.1962	1.12557045401082	0.170656363740813	4.2232	1.1548	1.19953049204849	0.262469831385423	3.8799	NO	NO	NO
Q9BZV1-2	Isoform 2 of UBX domain-containing protein 6	UBXN6	1.1541	0.975405679513184	-0.0359257220812968	12.793	0.90334	0.850002352387674	-0.234461260962511	20.034	NA	NA	NA	NA	NO	NO	NO
Q9BZZ5-2	Isoform 2 of Apoptosis inhibitor 5	API5	2.2539	1.90491886409736	0.929729550549476	87.516	2.166	2.03810868031052	1.02723098396915	64.983	1.7853	1.85445253503132	0.89099334233471	71.099	YES	NO	YES
Q9C004	Protein sprouty homolog 4	SPRY4	NA	NA	NA	1.0146	NA	NA	NA	1.589	NA	NA	NA	1.173	NO	NO	NO
Q9C005	Protein dpy-30 homolog	DPY30	1.3416	1.13387423935091	0.181260636465278	12.602	0.91534	0.861293813220419	-0.215422626640127	15.41	0.82291	0.854784930041238	-0.226366621548533	9.8906	NO	NO	NO
Q9C086	INO80 complex subunit B	INO80B	NA	NA	NA	17.962	NA	NA	NA	7.4634	NA	NA	NA	11.325	NO	NO	NO
Q9C0B5-2	Isoform 2 of Palmitoyltransferase ZDHHC5	ZDHHC5	NA	NA	NA	12.944	NA	NA	NA	21.936	0.72292	0.750921876785325	-0.41326527215055	32.996	NO	NO	NO
Q9C0B7	Transport and Golgi organization protein 6 homolog	TANGO6	1.3338	1.12728194726166	0.172848396649079	1.0924	1.4713	1.38442719360151	0.469289185021608	25.879	1.4593	1.51582511867541	0.60010331883013	7.2876	NO	NO	NO
Q9C0C9	(E3-independent) E2 ubiquitin-conjugating enzyme	UBE2O	1.3991	1.18247126436782	0.241805124572897	63.192	1.3511	1.27132439426017	0.346332198932248	95.494	1.16	1.20493191095969	0.268951624051738	60.854	NO	NO	YES
Q9C0D5	Protein TANC1	TANC1	1.3503	1.14122718052738	0.19058601300764	10.603	1.3601	1.27979298988473	0.355910469116412	15.318	NA	NA	NA	NA	NO	NO	NO
Q9C0D6	FH2 domain-containing protein 1	FHDC1	NA	NA	NA	0.83133	NA	NA	NA	2.3444	NA	NA	NA	NA	NO	NO	NO
Q9C0E8-3	Isoform 3 of Endoplasmic reticulum junction formation protein lunapark	LNPK	0.69947	0.591168018931711	-0.758359870356977	8.5593	NA	NA	NA	NA	0.55052	0.571844065190971	-0.806306299362151	7.8793	NO	NO	NO
Q9C0G6	Dynein heavy chain 6, axonemal	DNAH6	NA	NA	NA	0.84713	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9C0H2-3	Isoform 3 of Protein tweety homolog 3	TTYH3	0.4282	0.361899932386748	-1.46633725671356	3.4668	0.36383	0.342347682898142	-1.54646584697513	3.8086	NA	NA	NA	4.3032	NO	NO	NO
Q9C0I1-2	Isoform 2 of Myotubularin-related protein 12	MTMR12	NA	NA	NA	6.0874	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9C0J8	pre-mRNA 3 end processing protein WDR33	WDR33	1.0285	0.869252873563218	-0.202152163686772	47.026	0.91961	0.865311691366737	-0.208708199604825	38.856	0.73538	0.763864507484081	-0.388611335835978	21.37	NO	NO	NO
Q9GZN8	UPF0687 protein C20orf27	C20orf27	1.3923	1.17672413793103	0.23477614579228	21.855	1.3515	1.27170077628793	0.34675925289552	57.272	1.1847	1.23058865078788	0.299348592330946	21.198	NO	NO	NO
Q9GZP4-2	Isoform 2 of PITH domain-containing protein 1	PITHD1	1.0123	0.855561189993239	-0.22505705450012	21.739	0.87565	0.823947306516114	-0.279376018472427	25.188	0.6955	0.722439779372812	-0.469050761420957	12.858	NO	NO	NO
Q9GZP8	Immortalization up-regulated protein	IMUP	8.8598	7.48799864773496	2.90458017438362	3.2721	5.2905	4.97812279463656	2.31560181750823	2.3725	6.1963	6.43630999989613	2.68623381402629	4.6503	NO	NO	NO
Q9GZQ3	COMM domain-containing protein 5	COMMD5	1.487	1.25676132521974	0.329710689840713	6.5824	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9GZR2	RNA exonuclease 4	REXO4	1.3927	1.17706220419202	0.23519056447833	11.349	1.2738	1.19858856739591	0.261336518099997	14.981	1.1408	1.18498821036449	0.244872705593329	9.7998	NO	NO	NO
Q9GZS1-2	Isoform 2 of DNA-directed RNA polymerase I subunit RPA49	POLR1E	0.72281	0.610894185260311	-0.711005586562898	20.8	0.79737	0.750289343683839	-0.41448102701605	15.217	0.83091	0.863094805289236	-0.212409056214961	12.857	NO	NO	NO
Q9GZS3	WD repeat-containing protein 61	WDR61	0.72163	0.609896889790399	-0.713362736083755	41.94	0.66773	0.628303928487415	-0.670465494285132	57.87	0.62895	0.65331200465353	-0.614155945283013	43.058	YES	YES	NO
Q9GZT3-2	Isoform 2 of SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	1.2922	1.092123056119	0.12713542260431	18.124	1.2121	1.14053163961421	0.18970646916769	14.316	1.2657	1.31472613767386	0.394762312089948	17.119	NO	YES	NO
Q9GZT4	Serine racemase	SRR	1.8831	1.59153144016227	0.670415657205169	9.0136	1.5212	1.43138085156434	0.517407585104054	14.603	1.3127	1.36354665475585	0.447364063974022	12.551	NO	NO	NO
Q9GZV5	WW domain-containing transcription regulator protein 1	WWTR1	NA	NA	NA	6.1722	NA	NA	NA	6.0406	NA	NA	NA	6.5983	NO	NO	NO
Q9GZX9	Twisted gastrulation protein homolog 1	TWSG1	NA	NA	NA	3.8006	NA	NA	NA	3.1136	0.7757	0.80574627873399	-0.311602474543175	5.0063	NO	NO	NO
Q9GZY8-2	Isoform 2 of Mitochondrial fission factor	MFF	1.0122	0.855476673427992	-0.225199578090346	16.21	NA	NA	NA	2.6602	0.83392	0.866221395851295	-0.207192287169787	20.183	NO	NO	NO
Q9H000-2	Isoform 2 of Probable E3 ubiquitin-protein ligase makorin-2	MKRN2	1.0142	0.857167004732928	-0.222351778032433	10.428	0.93903	0.883585038814397	-0.178559104228367	15.831	NA	NA	NA	NA	NO	NO	NO
Q9H008	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase	LHPP	0.44212	0.373664638269101	-1.42018405406859	8.4361	0.25213	0.237243001646671	-2.07556256460012	1.5923	0.19178	0.199208484382628	-2.32764900111552	2.5308	NO	NO	NO
Q9H061	Transmembrane protein 126A	TMEM126A	0.73174	0.618441514536849	-0.693290927619816	6.6428	0.68016	0.64	-0.643856189774724	30.899	0.6562	0.681617517217023	-0.552965682332139	21.49	NO	NO	NO
Q9H078-2	Isoform 2 of Caseinolytic peptidase B protein homolog	CLPB	0.9303	0.786257606490872	-0.346926025765289	17.487	NA	NA	NA	NA	0.71776	0.745562007250366	-0.423599750651649	22.007	NO	NO	YES
Q9H089	Large subunit GTPase 1 homolog	LSG1	1.1662	0.985632183908046	-0.0208787296759162	20.471	1.1678	1.09884733003999	0.135990957265945	32.623	1.1646	1.20971008922729	0.274661342584261	16.736	NO	NO	NO
Q9H0A0	RNA cytidine acetyltransferase	NAT10	2.4892	2.10378634212306	1.07298819378831	128.44	2.608	2.4540108209833	1.2951416105919	215.99	2.2575	2.34494292154439	1.22955280640502	125.88	YES	NO	YES
Q9H0A8	COMM domain-containing protein 4	COMMD4	1.0227	0.864350912778905	-0.210310952237966	19.502	0.98353	0.925457539402494	-0.111761295065641	22.443	1.1199	1.1632786612791	0.218196733173667	16.733	NO	NO	NO
Q9H0B6	Kinesin light chain 2	KLC2	1.2334	1.04242731575389	0.0599467938789499	39.162	1.0965	1.0317572335921	0.0451035530344191	34.144	1.1226	1.1660832441753	0.221670783111382	23.633	NO	NO	NO
Q9H0C5-2	Isoform 2 of BTB/POZ domain-containing protein 1	BTBD1	1.2001	1.01428329952671	0.0204606678618365	1.4277	NA	NA	NA	2.2146	1.0263	1.06605312087752	0.0922793286384972	3.7663	NO	NO	NO
Q9H0C8	Integrin-linked kinase-associated serine/threonine phosphatase 2C	ILKAP	1.1044	0.933400946585531	-0.0994311645109985	28.674	1.1421	1.07466478475653	0.103886716756881	26.857	1.0356	1.07571335085332	0.105293689049552	16.12	NO	NO	NO
Q9H0E3	Histone deacetylase complex subunit SAP130	SAP130	NA	NA	NA	9.8971	NA	NA	NA	5.6194	NA	NA	NA	NA	NO	NO	NO
Q9H0F6-2	Isoform 2 of Sharpin	SHARPIN	NA	NA	NA	5.8979	1.092	1.02752293577982	0.0391705972806781	8.8668	NA	NA	NA	2.2737	NO	NO	NO
Q9H0F7	ADP-ribosylation factor-like protein 6	ARL6	2.0482	1.73106828938472	0.791662639097023	4.215	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9H0K6	Pseudouridylate synthase 7 homolog-like protein	PUS7L	1.2417	1.04944219066937	0.0696226968523791	3.4948	0.84954	0.799378969654199	-0.323048476563196	9.1612	0.97598	1.01378400556762	0.0197503078738127	6.7911	NO	NO	NO
Q9H0L4	Cleavage stimulation factor subunit 2 tau variant	CSTF2T	1.1746	0.992731575388776	-0.0105244146016403	44.719	1.0701	1.00691601976006	0.00994336266143137	93.523	0.99006	1.02840938600409	0.0404146824173891	47.675	NO	NO	NO
Q9H0M0-3	Isoform 3 of NEDD4-like E3 ubiquitin-protein ligase WWP1	WWP1	1.7023	1.43872549019608	0.524791351138556	1.9898	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9H0R4-2	Isoform 2 of Haloacid dehalogenase-like hydrolase domain-containing protein 2	HDHD2	1.9442	1.64317106152806	0.716482679175276	3.1242	1.7727	1.66803105151729	0.738146145768807	3.0865	NA	NA	NA	NA	NO	NO	NO
Q9H0U3	Magnesium transporter protein 1	MAGT1	0.99656	0.842258282623394	-0.24766538425515	7.4566	0.97547	0.917873441543166	-0.123632849576287	13.337	0.92619	0.96206541949289	-0.0557930957267531	18.963	NO	NO	NO
Q9H0U9	Testis-specific Y-encoded-like protein 1	TSPYL1	0.66381	0.561029411764706	-0.833851689303171	21.108	0.75522	0.710628087508822	-0.49283338270448	28.759	0.70182	0.72900458081873	-0.456000214897973	24.797	NO	NO	NO
Q9H0W8-2	Isoform 2 of Protein SMG9	SMG9	0.94533	0.798960446247464	-0.323804012779327	33.882	0.89332	0.840573982592331	-0.250553291937694	66.077	0.7989	0.829844916953184	-0.269086346918788	36.113	NO	NO	NO
Q9H0X4	Protein FAM234A	FAM234A	NA	NA	NA	3.5738	0.47152	0.443679134321336	-1.1724113882899	7.7827	NA	NA	NA	4.5437	NO	NO	NO
Q9H115	Beta-soluble NSF attachment protein	NAPB	NA	NA	NA	1.0909	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q9H116-4	Isoform 2 of GDNF-inducible zinc finger protein 1	GZF1	NA	NA	NA	1.1783	NA	NA	NA	1.233	NA	NA	NA	2.8071	NO	NO	NO
Q9H190-3	Isoform 3 of Syntenin-2	SDCBP2	NA	NA	NA	2.1332	20.931	19.6951305575159	4.29976707538623	5.8905	NA	NA	NA	NA	NO	NO	NO
Q9H1A4	Anaphase-promoting complex subunit 1	ANAPC1	1.0629	0.898326572008113	-0.154688086259598	48.936	1.0272	0.966549047282992	-0.0490851514042338	63.09	0.98571	1.02389089133799	0.0340619859313229	70.924	NO	NO	NO
Q9H1B7	Interferon regulatory factor 2-binding protein-like	IRF2BPL	2.4716	2.08891142663962	1.06275132100393	27.676	2.5292	2.37986356151494	1.25087886564746	44.93	1.9898	2.06687372105826	1.0474502477047	40.031	NO	NO	NO
