Ratio.H.L.TotProt.R1.LOG2	Ratio.H.L.TotProt.R2.LOG2	Ratio.H.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
0.243000000715256	0.159700006246567	0.292499989271164		0.243000000715256	0.0268381866879748	5.98056370765627	1.57124683045853	0.0778094653689372	0.231733332077662	O94826	Mitochondrial import receptor subunit TOM70	TOMM70
0.243049994111061	0.26460000872612	0.221499994397163	+	0.243050001561641	0.00261023325175145	19.5347940384151	2.5833206733157	0.0276695538736625	0.243049999078115	A0A0S2Z497	Peroxisomal biogenesis factor 19 isoform 1 (Fragment)	PEX19
0.336899995803833	0.243149995803833	0.149399995803833		0.243149995803833	0.0130590535856289	-8.66478584720773	1.33582829059736	0.105063584792548	0.243149995803833	Q5VT52-2	Isoform 2 of Regulation of nuclear pre-mRNA domain-containing protein 2	RPRD2
0.164199993014336	0.261999994516373	0.243300005793571		0.243300005793571	0.0175652145177154	7.44547732488347	1.75534654195581	0.0624107552606908	0.223166664441427	O14561	Acyl carrier protein, mitochondrial	NDUFAB1
0.212500005960464	0.337599992752075	0.243399992585182		0.243399992585182	0.0196384543181398	7.03032451063958	1.70689269717676	0.0662730504325654	0.264499997099241	P20810-9	Isoform 9 of Calpastatin	CAST
0.26570001244545	0.24379999935627	0.134200006723404		0.24379999935627	0.0341122881978631	5.27481045920672	1.46708914784669	0.0883442881086106	0.214566672841708	B1AHB0	DNA helicase	MCM5
0.24379999935627	0.166500002145767	0.3716000020504		0.24379999935627	0.0130590535856289	-8.66478584720773	1.31136573708467	0.107982462839263	0.260633334517479	Q6P3X3	Tetratricopeptide repeat protein 27	TTC27
0.244000002741814	0.157600000500679	0.355699986219406		0.244000002741814	0.0130590535856289	-8.66478584720773	1.3194724826567	0.107082044547485	0.252433329820633	P62081	40S ribosomal protein S7	RPS7
0.419299989938736	0.225500002503395	0.244200006127357		0.244200006127357	0.0407469078529488	4.8012642222772	1.38990534287044	0.098254038643381	0.296333332856496	D3DS14	Uncharacterized protein	FLJ10357
0.244350001215935	0.104999996721745	0.383700013160706		0.244350004941225	0.0934600518998747	3.03714817670706	1.02937397834156	0.16719618096211	0.244350003699462	A0A024R897	Actin-related protein 2/3 complex subunit 5	ARPC5L
0.245700001716614	0.177200004458427	0.275599986314774		0.245700001716614	0.0152894729065591	7.99426858342628	1.81560748631563	0.0582119036633005	0.232833330829938	A0A024R4G1	Leucine rich repeat containing 47, isoform CRA_a	LRRC47
0.267199993133545	0.245900005102158	0.210999995470047	+	0.245900005102158	0.0130590535856289	-8.66478584720773	2.33965537840212	0.03511404340521	0.241366664568583	Q6P6D7	Phosphoglycerate mutase	PGAM1
-0.243399992585182	0.503099977970123	0.245900005102158		0.245900005102158	0.0130590535856289	-8.66478584720773	0.282392651385306	0.602401122036634	0.168533330162366	Q9BTC0	Death-inducer obliterator 1	DIDO1
0.246199995279312	0.0822999998927116	0.330000013113022		0.246199995279312	0.0130590535856289	-8.66478584720773	1.02452653313971	0.168660304314097	0.219500002761682	Q5VVD0	Ribosomal protein L11, isoform CRA_b	RPL11
0.154200002551079	0.338200002908707	0.246200010180473		0.246200002729893	0.0435289811636076	4.63511861655377	1.36122150604286	0.101905980486058	0.24620000521342	A0A024QZW2	Nucleolar protein 7, 27kDa, isoform CRA_a	NOL7
0.204699993133545	0.246900007128716	0.305400013923645		0.246900007128716	0.0130590535856289	-8.66478584720773	1.88191094428379	0.0536042779860854	0.252333338061969	Q9NSY1	BMP-2-inducible protein kinase	BMP2K
0.246999993920326	0.141100004315376	0.400099992752075		0.246999993920326	0.0730231516565337	3.49474385947618	1.13653942830181	0.140435060679397	0.262733330329259	B4E0G1	cDNA FLJ56279, highly similar to Casein kinase I isoform delta (EC 2.7.11.1)	NA
0.24719999730587	0.283199995756149	0.189600005745888		0.24719999730587	0.0126556306157758	8.80451002096357	1.89771620956321	0.0532286869466784	0.239999999602636	O95831-3	Isoform 3 of Apoptosis-inducing factor 1, mitochondrial	AIFM1
0.247999995946884	0.179299995303154	0.279199987649918		0.247999995946884	0.0153397503897844	7.98085042975735	1.81418170722035	0.0582456017562776	0.235499992966652	A0A024R5U5	ADAM metallopeptidase domain 10, isoform CRA_b	ADAM10
0.282900005578995	0.221200004220009	0.247999995946884	+	0.247999995946884	0.00503821238246299	14.0351116962612	2.29772352907723	0.036331897742475	0.250700001915296	P12270	Nucleoprotein TPR	TPR
0.18189999461174	0.248099997639656	0.317600011825562		0.248099997639656	0.0130590535856289	-8.66478584720773	1.62277888034801	0.0737000062686013	0.249200001358986	Q08257	Quinone oxidoreductase	CRYZ
0.291200011968613	0.142800003290176	0.248500004410744		0.248500004410744	0.0130590535856289	-8.66478584720773	1.44862128978541	0.090911823780474	0.227500006556511	Q9NR50	Translation initiation factor eIF-2B subunit gamma	EIF2B3
0.327499985694885	0.174099996685982	0.24889999628067		0.24889999628067	0.0299396915068622	5.64872343306792	1.52375267886674	0.0825033479619003	0.250166659553846	P17480-2	Isoform UBF2 of Nucleolar transcription factor 1	UBTF
0.202900007367134	0.249500006437302	0.252999991178513	+	0.249500006437302	0.00468345111893561	14.5608700056858	2.32943400814436	0.0351703069075643	0.235133334994316	O75844	CAAX prenyl protease 1 homolog	ZMPSTE24
0.314099997282028	0.250600010156631	0.0766000002622604		0.250600010156631	0.094855427967203	3.01118810686675	1.0229378121963	0.169101598597773	0.21376666923364	A0A024RAB6	Heparan sulfate proteoglycan 2 (Perlecan), isoform CRA_b	HSPG2
-0.116300001740456	0.250699996948242	0.297800004482269		0.250699996948242	0.385811231177143	1.10065769642257	0.413625133956844	0.474160706583562	0.144066666563352	B7Z3K1	cDNA FLJ51973	NA
0.297300010919571	0.204600006341934	0.250950008630753		0.250950008630753	0.0111807855471269	9.37773772695517	1.95152768286104	0.0504986176467364	0.250950008630753	M0QZR4	Rho guanine nucleotide exchange factor 1	ARHGEF1
0.251300007104874	0.276100009679794	0.112899996340275		0.251300007104874	0.0130590535856289	-8.66478584720773	1.28232440805897	0.112913870613269	0.213433337708314	Q9Y6G5	COMM domain-containing protein 10	COMMD10
0.251700013875961	0.179000005125999	0.4341000020504		0.251700013875961	0.0628248128607538	3.79914377047191	1.20186879690873	0.127051292405583	0.28826667368412	O95801	Tetratricopeptide repeat protein 4	TTC4
0.251899987459183	0.132499992847443	0.46340000629425		0.251899987459183	0.0999413107965887	2.92098817172634	1.00025495882265	0.174961933502336	0.282599995533625	A0A0S2Z5I7	Shwachman-Bodian-Diamond syndrome isoform 1 (Fragment)	SBDS
0.311100006103516	0.145099997520447	0.252099990844727		0.252099990844727	0.0130590535856289	-8.66478584720773	1.39978628566669	0.0968394722826137	0.23609999815623	Q9H6Y2	WD repeat-containing protein 55	WDR55
0.26230001449585	0.25220000743866	0.173299998044968		0.25220000743866	0.0130590535856289	-8.66478584720773	1.83187102012044	0.0570900964597557	0.229266673326492	V9HWK1	Triosephosphate isomerase	HEL-S-49
0.400700002908707	0.0857999995350838	0.252400010824203		0.252400010824203	0.113600271713019	2.70793393306046	0.944620629943014	0.191200983255741	0.246300004422665	O15230	Laminin subunit alpha-5	LAMA5
0.339300006628037	0.252600014209747	0.196799993515015		0.252600014209747	0.0130590535856289	-8.66478584720773	1.62021986914569	0.0737728853981449	0.262900004784266	Q8TED1	Probable glutathione peroxidase 8	GPX8
0.253100007772446	0.439200013875961	0.0586999990046024		0.253100007772446	0.0130590535856289	-8.66478584720773	0.822993434982252	0.233185058247691	0.25033334021767	Q96SB3	Neurabin-2	PPP1R9B
0.335200011730194	0.253250002861023	0.171299993991852		0.253250002861023	0.033176955593898	5.35255429529635	1.4791634685157	0.0875957066642893	0.253250002861023	B4DUC9	cDNA FLJ53756, highly similar to SPRY domain-containing protein 4	NA
0.157399997115135	0.25330001115799	0.308699995279312		0.25330001115799	0.0130590535856289	-8.66478584720773	1.49041744804314	0.0862087373404879	0.239800001184146	Q9Y3B2	Exosome complex component CSL4	EXOSC1
0.19539999961853	0.253350019454956	0.311300009489059		0.253350004553795	0.0130590535856289	-8.66478584720773	1.76963953203218	0.0612127192586555	0.253350009520849	Q9UQB8-4	Isoform 4 of Brain-specific angiogenesis inhibitor 1-associated protein 2	BAIAP2
0.253499984741211	0.337799996137619	0.169200003147125		0.253499999642372	0.0130590535856289	-8.66478584720773	1.45666016502622	0.0898091243244977	0.253499994675318	Q8WXE1-5	Isoform 4 of ATR-interacting protein	ATRIP
0.253500014543533	0.525699973106384	0.0986000001430511		0.253500014543533	0.143776427549017	2.34392219779381	0.842312312226721	0.226363870855889	0.29259999593099	A0A024R7N6	Phosphoinositide-3-kinase, regulatory subunit 2 (P85 beta), isoform CRA_a	PIK3R2
0.164199993014336	0.333299994468689	0.253600001335144		0.253600001335144	0.0130590535856289	-8.66478584720773	1.4435373875032	0.0915531111939714	0.25036666293939	Q5VW36	Focadhesin	FOCAD
0.253600001335144	0.301600009202957	0.205599993467331		0.253600001335144	0.0130590535856289	-8.66478584720773	1.93063251979196	0.0514714715968202	0.253600001335144	Q96QE5	Transcription elongation factor, mitochondrial	TEFM
0.253600001335144	0.244499996304512	0.563799977302551		0.253600001335144	0.0130590535856289	-8.66478584720773	1.10907496607772	0.146644314344568	0.353966658314069	Q9Y3A4	Ribosomal RNA-processing protein 7 homolog A	RRP7A
0.313199996948242	0.253699988126755	0.194199994206429		0.253699995577336	0.0130590535856289	-8.66478584720773	1.74847597124784	0.0628822938080864	0.253699993093808	Q9Y608-4	Isoform 4 of Leucine-rich repeat flightless-interacting protein 2	LRRFIP2
0.253800004720688	0.0983999967575073	0.358900010585785		0.253800004720688	0.0885719732545468	3.13263821841324	1.05270368426469	0.16069755434647	0.23703333735466	E5RI99	60S ribosomal protein L30 (Fragment)	RPL30
0.19480000436306	0.253850013017654	0.312900006771088		0.253850005567074	0.0175632178771123	7.44591190819361	1.75539591935673	0.0624107552606908	0.253850008050601	P29373	Cellular retinoic acid-binding protein 2	CRABP2
0.254000008106232	0.251199990510941	0.447699993848801		0.254000008106232	0.0394612891957514	4.88378486077709	1.40382873053107	0.0964299697904655	0.317633330821991	B7Z4V2	cDNA FLJ51907, highly similar to Stress-70 protein, mitochondrial	NA
0.36269998550415	0.0472999997437	0.254099994897842		0.254099994897842	0.0130590535856289	-8.66478584720773	0.856661379569098	0.221114822484001	0.221366660048564	Q9Y232-2	Isoform 2 of Chromodomain Y-like protein	CDYL
-0.310600012540817	0.254150003194809	0.818899989128113		0.254149988293648	0.517299942462074	0.779461163022932	0.286257575971024	0.598449277798323	0.254149993260701	B2R9Y2	cDNA, FLJ94609	NA
0.254299998283386	0.239999994635582	0.31139999628067	+	0.254299998283386	0.00653087496466904	12.3134267470633	2.18502863089275	0.0407741676469342	0.268566663066546	B7Z611	cDNA FLJ50848, highly similar to Homo sapiens suppressor of var1, 3-like 1 (S. cerevisiae) (SUPV3L1), mRNA (Fragment)	NA
0.2466000020504	0.262199997901917	0.254399985074997	+	0.254399999976158	0.000313205538617203	56.4915182796512	3.5041705496831	0.0137804150126998	0.254399995009104	A0A1U9X8D3	PPP1R18	NA
0.0711999982595444	0.254900008440018	0.297399997711182		0.254900008440018	0.0957789576021665	2.99430388772619	1.01872989387393	0.170155193664331	0.207833334803581	F6T1Q0	2,5-phosphodiesterase 12	PDE12
0.870100021362305	0.254999995231628	0.207900002598763		0.254999995231628	0.0130590535856289	-8.66478584720773	0.762792790406796	0.257670275379406	0.444333339730899	P78357	Contactin-associated protein 1	CNTNAP1
0.00700000021606684	0.255100011825562	0.297300010919571		0.255100011825562	0.175690612992682	2.05912028919611	0.755251445410715	0.260886290958638	0.1864666743204	B4DJX2	cDNA FLJ52085, highly similar to BTB/POZ domain-containing protein KCTD3	NA
0.352100014686584	0.25534999370575	0.158600002527237		0.25535000860691	0.0130590535856289	-8.66478584720773	1.34997487381187	0.103257440704656	0.255350003639857	Q96SK2-2	Isoform 2 of Transmembrane protein 209	TMEM209
0.255400002002716	0.129099994897842	0.418599992990494		0.255400002002716	0.0855932177094656	3.19460853617168	1.0675606504897	0.1569617732863	0.267699996630351	P30050	60S ribosomal protein L12	RPL12
0.256099998950958	0.17339999973774	0.265599995851517		0.256099998950958	0.0155954894838829	7.91359800048066	1.80700098981922	0.0587124309981313	0.231699998180072	P25786	Proteasome subunit alpha type-1	PSMA1
0.256399989128113	0.13400000333786	0.355699986219406		0.256399989128113	0.0130590535856289	-8.66478584720773	1.21829405726977	0.123939473689184	0.248699992895126	Q13257	Mitotic spindle assembly checkpoint protein MAD2A	MAD2L1
0.224600002169609	0.256599992513657	0.34060001373291		0.256599992513657	0.0155727371620912	7.91951455230998	1.8076350463969	0.0587124309981313	0.273933336138725	A0A024R6K8	Tryptophanyl-tRNA synthetase, isoform CRA_a	WARS
0.256900012493134	0.211300000548363	0.272100001573563	+	0.256900012493134	0.0130590535856289	-8.66478584720773	2.26473729681698	0.0381001575727434	0.246766671538353	Q5T9A4	ATPase family AAA domain-containing protein 3B	ATAD3B
0.33270001411438	0.256999999284744	0.237200006842613		0.256999999284744	0.0130590535856289	-8.66478584720773	1.96005969456839	0.0501178282776377	0.275633340080579	Q00403	Transcription initiation factor IIB	GTF2B
0.257099986076355	0.137500002980232	0.360199987888336		0.257099986076355	0.0130590535856289	-8.66478584720773	1.22461730418721	0.122954121616307	0.251599992314974	Q9NPD3	Exosome complex component RRP41	EXOSC4
0.520699977874756	0.257349997758865	-0.00600000005215406		0.257349988911301	0.0130590535856289	-8.66478584720773	0.633372617291939	0.322055289775457	0.257349991860489	Q9H2D6-5	Isoform 1 of TRIO and F-actin-binding protein	TRIOBP
0.270300000905991	0.251800000667572	0.257499992847443	+	0.257499992847443	0.000442780160368601	47.5074438132327	3.35381184677138	0.0152201549605576	0.259866664807002	O43617	Trafficking protein particle complex subunit 3	TRAPPC3
0.2466000020504	0.257999986410141	0.529999971389771		0.257999986410141	0.0130590535856289	-8.66478584720773	1.18598837968375	0.130380095677514	0.344866653283437	Q7RU05	Mitochondrial import inner membrane translocase subunit TIM17	TIM17A
0.258199989795685	0.229300007224083	0.317099988460541	+	0.258199989795685	0.0130590535856289	-8.66478584720773	2.03852281593406	0.0464426833557922	0.268199995160103	P62280	40S ribosomal protein S11	RPS11
0.089599996805191	0.258300006389618	0.320699989795685		0.258300006389618	0.0130590535856289	-8.66478584720773	1.07565795238502	0.154838789414471	0.222866664330165	Q96DV6	40S ribosomal protein S6	RPS6
0.148599997162819	0.258599996566772	0.319999992847443		0.258599996566772	0.0130590535856289	-8.66478584720773	1.39557215402854	0.0973155280597995	0.242399995525678	Q53GI2	Testis expressed sequence 264 variant (Fragment)	NA
-0.267199993133545	0.258799999952316	0.353399991989136		0.258799999952316	0.0130590535856289	-8.66478584720773	0.213394659537221	0.684154899435402	0.114999999602636	Q9Y3U8	60S ribosomal protein L36	RPL36
0.275200009346008	0.25900000333786	0.200699999928474	+	0.25900000333786	0.00842044762418584	10.8286954973777	2.07466482128265	0.0448651838499903	0.244966670870781	P13807	Glycogen [starch] synthase, muscle	GYS1
0.25900000333786	0.192100003361702	0.271800011396408	+	0.25900000333786	0.0130590535856289	-8.66478584720773	1.98491359209729	0.0491044114001921	0.240966672698657	P52788	Spermine synthase	SMS
0.278899997472763	0.259050011634827	0.239199995994568	+	0.259049996733666	0.0019514611295997	22.6039163393835	2.70964011144661	0.0240538327007521	0.259050001700719	P42677	40S ribosomal protein S27	RPS27
0.098800003528595	0.32260000705719	0.259200006723404		0.259200006723404	0.0130590535856289	-8.66478584720773	1.11676044286162	0.144979511990364	0.226866672436396	Q9UPU5	Ubiquitin carboxyl-terminal hydrolase 24	USP24
0.259299993515015	0.302100002765656	0.0449000000953674		0.259299993515015	0.126291531569525	2.54005674044474	0.898625770116656	0.205993195712627	0.202099998792013	A0A024QZX3	Serpin peptidase inhibitor, clade B (Ovalbumin), member 6, isoform CRA_a	SERPINB6
0.259299993515015	0.372999995946884	0.202000007033348		0.259299993515015	0.0311329489898165	5.53427657290089	1.50677973993007	0.0846801382654604	0.278099998831749	A0A024R7U6	DNA helicase	MCM4
0.29109999537468	0.227500006556511	0.259299993515015	+	0.259300000965596	0.00497595914282102	14.1232973282149	2.30312318601747	0.0360352352116603	0.259299998482068	B3KS18	cDNA FLJ35285 fis, clone PROST2008079, highly similar to Golgi phosphoprotein 3	NA
0.268500000238419	0.238000005483627	0.259600013494492	+	0.259600013494492	0.0130590535856289	-8.66478584720773	2.90132697533693	0.0208413739309762	0.255366673072179	Q13505-3	Isoform 3 of Metaxin-1	MTX1
0.306499987840652	0.212799996137619	0.259649991989136	+	0.259649991989136	0.0106787635823618	9.59929601136725	1.97147902861033	0.0497500177398057	0.259649991989136	P09661	U2 small nuclear ribonucleoprotein A	SNRPA1
0.0848999992012978	0.498600006103516	0.259799987077713		0.259799987077713	0.0130590535856289	-8.66478584720773	0.842475524781979	0.226348419687422	0.281099997460842	P62847-2	Isoform 2 of 40S ribosomal protein S24	RPS24
0.0171000007539988	0.25984999537468	0.502600014209747		0.259850007481873	0.0130590535856289	-8.66478584720773	0.68846183127152	0.292222519680222	0.259850003446142	Q8WXD5	Gem-associated protein 6	GEMIN6
0.260250002145767	0.312599986791611	0.207900002598763		0.260249994695187	0.0130590535856289	-8.66478584720773	1.87874898133335	0.0537644552145382	0.260249997178714	Q9Y343-2	Isoform 2 of Sorting nexin-24	SNX24
0.444999992847443	0.208000004291534	0.260399997234344		0.260399997234344	0.0514660624928146	4.23597524346073	1.2884790571403	0.111785230858503	0.304466664791107	C9JRJ5	LIM domain-containing protein 1	LIMD1
0.260600000619888	0.148699998855591	0.307700008153915		0.260600000619888	0.0130590535856289	-8.66478584720773	1.43427465905691	0.0928353234494821	0.239000002543132	Q5RKV6	Exosome complex component MTR3	EXOSC6
0.166600003838539	0.261500000953674	0.263000011444092		0.261500000953674	0.0130590535856289	-8.66478584720773	1.72989858685536	0.0645203834929173	0.230366672078768	Q9UKL0	REST corepressor 1	RCOR1
0.0204000007361174	0.314999997615814	0.261599987745285		0.261599987745285	0.0130590535856289	-8.66478584720773	0.797890667834574	0.242684288541011	0.198999995365739	Q9Y3C1	Nucleolar protein 16	NOP16
0.226500004529953	0.261700004339218	0.31139999628067	+	0.261700004339218	0.00842974743703218	10.8226444310119	2.07418543718151	0.0448651838499903	0.266533335049947	B7Z7P2	cDNA FLJ61633, highly similar to Homo sapiens ubiquitin associated protein 2 (UBAP2), transcript variant 1, mRNA	NA
0.647300004959106	0.262499988079071	-0.315499991178513		0.262499988079071	0.552325922158696	0.708017241012782	0.257804573676006	0.629683527377562	0.198100000619888	G0Z349	Interferon regulatory factor 6	IRF6
0.262600004673004	0.44760000705719	-0.196700006723404		0.262600004673004	0.465795312410007	0.893682971681115	0.331804886356727	0.550143483169404	0.171166668335597	M0QYT9	Interferon regulatory factor 3	IRF3
0.262699991464615	0.187199994921684	0.31700000166893		0.262699991464615	0.0130590535856289	-8.66478584720773	1.67786962526243	0.0685573902926366	0.255633329351743	Q96IR1	RPS4X protein (Fragment)	RPS4X
-0.182899996638298	0.475600004196167	0.262899994850159		0.262899994850159	0.440552464811102	0.954531271160043	0.356002364615872	0.528374003240332	0.185200000802676	A0A024R2Q4	Ribosomal protein L15	RPL15
0.298400014638901	0.228400006890297	0.263400018215179	+	0.263400010764599	0.00583404566949509	13.0349185959218	2.23403018365027	0.0392216116633887	0.263400013248126	A0A087X0Q1	YTH domain-containing family protein 3	YTHDF3
0.176100000739098	0.36489999294281	0.26350000500679		0.26350000500679	0.0389782557000517	4.91581813365387	1.40917759974527	0.0956717695267257	0.268166666229566	A8K7N0	cDNA FLJ75556, highly similar to Homo sapiens ribosomal protein L14, mRNA	NA
0.424299985170364	0.263700008392334	0.25900000333786		0.263700008392334	0.0130590535856289	-8.66478584720773	1.54711515606545	0.0798815561218312	0.315666665633519	Q6IBG8	GUK1 protein	GUK1
0.264299988746643	0.162599995732307	0.292100012302399		0.264299988746643	0.0130590535856289	-8.66478584720773	1.58625183343498	0.0766868783710751	0.239666665593783	Q96Q11-2	Isoform 2 of CCA tRNA nucleotidyltransferase 1, mitochondrial	TRNT1
0.247099995613098	0.265300005674362	0.420100003480911		0.265300005674362	0.0297923988836025	5.66331787203304	1.52589452599581	0.0823189866606509	0.310833334922791	A0A024R496	Calcium binding protein 39, isoform CRA_a	CAB39
0.280400007963181	0.250999987125397	0.26570001244545	+	0.265699997544289	0.00101874825960143	31.3065013019441	2.99193313639952	0.0200136432349026	0.265700002511342	A0A024QZ68	RAB34, member RAS oncogene family, isoform CRA_b	RAB34
0.266000002622604	0.215900003910065	0.298400014638901	+	0.266000002622604	0.0130590535856289	-8.66478584720773	2.07544370115457	0.0448651838499903	0.26010000705719	Q96TA2-3	Isoform 3 of ATP-dependent zinc metalloprotease YME1L1	YME1L1
0.318800002336502	0.209800004959106	0.266299992799759		0.266299992799759	0.0130590535856289	-8.66478584720773	1.85959001022139	0.0548954939178802	0.264966666698456	Q10713	Mitochondrial-processing peptidase subunit alpha	PMPCA
0.276300013065338	0.266299992799759	-0.0230000000447035		0.266299992799759	0.0130590535856289	-8.66478584720773	0.658275452633955	0.308031285315966	0.173200001940131	Q9UP83	Conserved oligomeric Golgi complex subunit 5	COG5
0.368800014257431	0.266550004482269	0.164299994707108		0.26655000448227	0.0457137869281496	4.51518930449191	1.33995280035699	0.104675576490553	0.266550004482269	C9JNE2	O-acetyl-ADP-ribose deacetylase 1 (Fragment)	OARD1
0.216499999165535	0.428400009870529	0.26690000295639		0.26690000295639	0.0130590535856289	-8.66478584720773	1.38209958467057	0.0991632860329328	0.303933337330818	Q53EX1	BCS1-like variant (Fragment)	NA
0.266950011253357	0.173299998044968	0.360599994659424		0.266949996352196	0.0386603139604828	4.93722333283421	1.41273463864925	0.0954503285759211	0.266950001319249	P18077	60S ribosomal protein L35a	RPL35A
0.142700001597404	0.267349988222122	0.391999989748001		0.267349995672703	0.0130590535856289	-8.66478584720773	1.18422740745238	0.130705525447086	0.267349993189176	Q9HBB9	HC56	NA
0.267549991607666	0.232500001788139	0.302599996328354	+	0.267549999058247	0.00567201735017998	13.2214045086134	2.24626244139036	0.0387209724874349	0.26754999657472	G3V2F4	Tyrosyl-DNA phosphodiesterase 1	TDP1
-0.179399996995926	0.32039999961853	0.267599999904633		0.267599999904633	0.0130590535856289	-8.66478584720773	0.318030484219805	0.563826537035795	0.136200000842412	Q86XP3	ATP-dependent RNA helicase DDX42	DDX42
0.267699986696243	0.48870000243187	0.0592000000178814		0.267699986696243	0.0130590535856289	-8.66478584720773	0.7968025916548	0.243075116184126	0.271866663048665	Q496C9	D-aminoacyl-tRNA deacylase	DTD1
-0.191300004720688	1.32389998435974	0.267800003290176		0.267800003290176	0.0130590535856289	-8.66478584720773	0.390057346189231	0.496786951852348	0.466799994309743	Q9NTI5-2	Isoform 2 of Sister chromatid cohesion protein PDS5 homolog B	PDS5B
0.26800000667572	0.091899998486042	0.331400007009506		0.26800000667572	0.0845809835151156	3.21637490520513	1.07272727250739	0.155501649128753	0.230433337390423	E9KL35	Epididymis tissue sperm binding protein Li 3a	NA
0.268500000238419	0.195800006389618	0.284299999475479		0.268500000238419	0.0117172145651509	9.1568259817604	1.93117561722232	0.051451233768068	0.249533335367839	P07384	Calpain-1 catalytic subunit	CAPN1
0.309899985790253	0.227799996733665	0.26884999871254	+	0.268849991261959	0.0130590535856289	-8.66478584720773	2.11454184588705	0.0430543846267271	0.268849993745486	Q99543	DnaJ homolog subfamily C member 2	DNAJC2
0.362100005149841	0.238900005817413	0.268999993801117		0.268999993801117	0.0159604141864213	7.82042440101755	1.79695584252533	0.0594740324850445	0.290000001589457	P10619-2	Isoform 2 of Lysosomal protective protein	CTSA
0.269300013780594	0.186299994587898	0.326799988746643		0.269300013780594	0.0235893852492261	6.39514785110916	1.6272833768922	0.0732429669349169	0.260799999038378	A0A024RAS8	Heme binding protein 1, isoform CRA_a	HEBP1
0.548500001430511	0.269800007343292	0.214399993419647		0.269800007343292	0.0130590535856289	-8.66478584720773	1.09923925178	0.149158207931187	0.344233334064484	Q76LA1	CSTB protein	CSTB
0.20890000462532	0.295199990272522	0.269899994134903	+	0.269899994134903	0.00971247188575554	10.0728764988454	2.01267022556893	0.0479073757482922	0.257999996344248	B7Z6N1	cDNA FLJ54385, highly similar to ETS domain-containing transcription factor ERF	NA
0.248199999332428	0.270099997520447	0.335599988698959	+	0.270099997520447	0.0130590535856289	-8.66478584720773	2.07562098639954	0.0448651838499903	0.284633328517278	Q15269	Periodic tryptophan protein 2 homolog	PWP2
0.270300000905991	0.281399995088577	0.216499999165535	+	0.270300000905991	0.0130590535856289	-8.66478584720773	2.21682890288795	0.0397504518561465	0.256066665053368	Q9H3S7	Tyrosine-protein phosphatase non-receptor type 23	PTPN23
0.270599991083145	0.244599997997284	0.362399995326996		0.270599991083145	0.0145928512141062	8.18720827415696	1.83585984549004	0.0569477120550365	0.292533328135808	K4RH61	Matrix metalloproteinase 14 (Membrane-inserted)	MMP14
0.0816999971866608	0.645299971103668	0.270799994468689		0.270799994468689	0.0130590535856289	-8.66478584720773	0.73905372196845	0.26792513398817	0.332599987586339	Q5JR94	40S ribosomal protein S8	RPS8
0.27140000462532	0.289299994707108	0.265599995851517	+	0.27140000462532	0.000669930809927549	38.6159504528275	3.17397004866986	0.0168237726178541	0.275433331727982	D9IAI1	Epididymis secretory protein Li 34	HEL-S-34
0.272100001573563	0.110699996352196	0.271600008010864		0.271600008010864	0.0130590535856289	-8.66478584720773	1.25468763495966	0.117731795144001	0.218133335312208	Q7L8L6	FAST kinase domain-containing protein 5, mitochondrial	FASTKD5
0.272000014781952	0.226899996399879	0.288800001144409	+	0.272000014781952	0.00491767242084062	14.2073736491846	2.30824040415337	0.035866784606511	0.262566670775414	A0A0A0MTB8	WD repeat-containing protein 36	WDR36
0.272149980068207	0.250699996948242	0.293599992990494	+	0.272149994969368	0.00206428763958118	21.9756485805874	2.68522977206559	0.0249272478755884	0.272149990002314	P27144	Adenylate kinase 4, mitochondrial	AK4
0.272399991750717	0.300999999046326	0.144999995827675		0.272399991750717	0.0378331283973586	4.99414676277311	1.42212774571031	0.0943565937957512	0.239466662208239	L7RXH5	Mitogen-activated protein kinase	MAPK3
0.272550016641617	0.243499994277954	0.301600009202957	+	0.272550001740456	0.0130590535856289	-8.66478584720773	2.42417954624526	0.0321789497336215	0.272550006707509	Q8N1Q1	Carbonic anhydrase 13	CA13
-0.217800006270409	0.302199989557266	0.272899985313416		0.272899985313416	0.0130590535856289	-8.66478584720773	0.257060365924604	0.630620214393269	0.119099989533424	P51116	Fragile X mental retardation syndrome-related protein 2	FXR2
0.273000001907349	0.341699987649918	0.251700013875961	+	0.273000001907349	0.0087257144634107	10.6351298511596	2.05919900294646	0.0454020915001178	0.288800001144409	O60293-2	Isoform 2 of Zinc finger C3H1 domain-containing protein	ZFC3H1
0.273000001907349	0.243599995970726	0.481599986553192		0.273000001907349	0.0130590535856289	-8.66478584720773	1.32662932836482	0.106215783155985	0.332733328143756	Q15785	Mitochondrial import receptor subunit TOM34	TOMM34
0.141299992799759	0.273099988698959	0.363900005817413		0.273099988698959	0.0568087359323231	4.01466609141816	1.24558487450692	0.119205389839651	0.259433329105377	F8W7C6	60S ribosomal protein L10	RPL10
0.273099988698959	0.387800008058548	0.0527000017464161		0.273099988698959	0.136692988903318	2.41916191525383	0.864253760575888	0.218231400858992	0.237866666167974	P38117	Electron transfer flavoprotein subunit beta	ETFB
